id,column,category,subcategory,label,pronunciation,subject_mode,parent_photo_behavior,phase,core,growth_stage,meal_context,is_gestalt,gestalt_type,gestalt_meaning,gestalt_target_words,descriptive_clues,audience,authoring_kind,status,prompt_template,notes,acquisition_age
needs.time.later,Nouns,Time,,later,,concept,none,v1_core,true,stage_5plus,,false,,,,"'Later' means after a while, further along in the day. | It will happen after something else is finished first. | A grown-up might say 'we'll do it later.'",universal,canonical,draft,"A {style} of a friendly clock with a soft forward arrow indicating time advancing to a future point, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a simple clock face as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.time.soon,Nouns,Time,,soon,,concept,none,v1_core,true,stage_5plus,,false,,,,'Soon' means in a little while — coming up fast. | It is close — just around the corner in time. | You can ask 'is it soon?',universal,canonical,draft,"A {style} of a friendly clock with the minute hand close to the top, with a ""soon!"" gentle hourglass nearby, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a clock with a small forward arrow as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.time.today,Nouns,Time,,today,,concept,none,v1_core,true,stage_5plus,,false,,,,'Today' means this very day. | It is the day that is happening right now. | You can say 'we play today!',universal,canonical,draft,"A {style} of a friendly calendar page with the current day highlighted in a soft warm color, sun above, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a calendar page with one day circled as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.time.tomorrow,Nouns,Time,,tomorrow,,concept,none,v1_core,true,stage_5plus,,false,,,,"'Tomorrow' means the next day, after you sleep tonight. | It comes after today. | You can say 'see you tomorrow!'",universal,canonical,draft,"A {style} of a friendly calendar with the day after today highlighted, sunrise icon above, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a calendar page with an arrow to the next day as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.time.yesterday,Nouns,Time,,yesterday,,concept,none,v1_core,true,stage_5plus,,false,,,,'Yesterday' means the day before today. | It already happened and is in the past. | You can say 'we went yesterday.',universal,canonical,draft,"A {style} of a friendly calendar with the previous day highlighted, with a soft past arrow, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a calendar page with an arrow to the day before as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,3-4y
needs.time.morning,Nouns,Time,,morning,,concept,none,v1_core,true,stage_5plus,,false,,,,'Morning' is the early part of the day when you wake up. | The sun comes up and you eat breakfast. | You say 'good morning' in the morning.,universal,canonical,draft,"A {style} of a cheerful sunrise scene with a sun rising over a soft horizon, light pastel sky, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a rising sun on the horizon as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,18-30m
needs.time.afternoon,Nouns,Time,,afternoon,,concept,none,v1_extended,false,stage_5plus,,false,,,,"'Afternoon' is the middle of the day, after lunch. | It comes after morning and before evening. | You might play outside in the afternoon.",universal,canonical,draft,"A {style} of a bright sun high in the middle of a soft blue sky, midday feeling, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a sun lowered in the western sky as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.time.night,Nouns,Time,,night,,concept,none,v1_core,true,stage_5plus,,false,,,,'Night' is the dark time when you sleep. | The moon and stars come out at night. | You say 'good night' before bed.,universal,canonical,draft,"A {style} of a friendly crescent moon and a few bright stars in a soft deep-blue sky, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a crescent moon with stars as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,12-18m
needs.time.before,Nouns,Time,,before,,concept,none,v1_extended,false,stage_5plus,,false,,,,"'Before' means it happens first, earlier than something else. The opposite is after. | You wash your hands before you eat. | You can say 'before we go.'",universal,canonical,draft,"A {style} of a soft backward-pointing arrow above a friendly clock, indicating ""earlier"", one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a timeline with an arrow pointing to the earlier left as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,3-4y
needs.time.after,Nouns,Time,,after,,concept,none,v1_extended,false,stage_5plus,,false,,,,"'After' means it happens next, later than something else. The opposite is before. | You brush your teeth after dinner. | You can say 'after my nap.'",universal,canonical,draft,"A {style} of a soft forward-pointing arrow above a friendly clock, indicating ""later"", one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. Include a timeline with an arrow pointing to the later right as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,3-4y
needs.numbers.one,Nouns,Learning,Numbers,1,,object,none,v1_core,true,stage_5plus,,false,,,,"One is the number 1. | It is the very first counting number, right before two. | You can count to one or hold up one finger.",universal,canonical,draft,"A {style} of one large bright friendly yellow star, centered, cheerful, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
needs.numbers.two,Nouns,Learning,Numbers,2,,object,none,v1_core,true,stage_5plus,,false,,,,Two is the number 2. | It comes after one and before three. | You can count to 2 or hold up 2 fingers.,universal,canonical,draft,"A {style} of two large bright stars side by side, equal size, on a plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
needs.numbers.three,Nouns,Learning,Numbers,3,,object,none,v1_core,true,stage_5plus,,false,,,,Three is the number 3. | It comes after two and before four. | You can count to 3 or hold up 3 fingers.,universal,canonical,draft,"A {style} of three bright stars arranged in a clear horizontal row, equal spacing, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,2-3y
needs.numbers.four,Nouns,Learning,Numbers,4,,object,none,v1_core,true,stage_5plus,,false,,,,Four is the number 4. | It comes after three and before five. | You can count to 4 or hold up 4 fingers.,universal,canonical,draft,"A {style} of four colorful balls arranged in a 2-by-2 square grid, equal size, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.five,Nouns,Learning,Numbers,5,,object,none,v1_core,true,stage_5plus,,false,,,,Five is the number 5. | It comes after four and before six. | You can count to 5 or hold up 5 fingers.,universal,canonical,draft,"A {style} of five bright stars arranged like the 5-face of a die — four corners and one centered, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.six,Nouns,Learning,Numbers,6,,object,none,v1_core,false,stage_5plus,,false,,,,Six is the number 6. | It comes after five and before seven. | You can count to 6 or hold up 6 fingers.,universal,canonical,draft,"A {style} of six small cheerful stars arranged in 2 rows of 3, evenly spaced, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.seven,Nouns,Learning,Numbers,7,,object,none,v1_core,false,stage_5plus,,false,,,,Seven is the number 7. | It comes after six and before eight. | You can count to 7 or hold up 7 fingers.,universal,canonical,draft,"A {style} of seven small colorful balls arranged with 3 on top, 4 on bottom, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.eight,Nouns,Learning,Numbers,8,,object,none,v1_core,false,stage_5plus,,false,,,,Eight is the number 8. | It comes after seven and before nine. | You can count to 8 or hold up 8 fingers.,universal,canonical,draft,"A {style} of eight small cheerful stars arranged in 2 rows of 4, evenly spaced, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.nine,Nouns,Learning,Numbers,9,,object,none,v1_core,false,stage_5plus,,false,,,,Nine is the number 9. | It comes after eight and before ten. | You can count to 9 or hold up 9 fingers.,universal,canonical,draft,"A {style} of nine colorful blocks arranged in a 3-by-3 grid, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.numbers.ten,Nouns,Learning,Numbers,10,,object,none,v1_core,false,stage_5plus,,false,,,,Ten is the number 10. | It comes after nine and before eleven. | You can count to 10 or hold up 10 fingers.,universal,canonical,draft,"A {style} of ten small bright stars arranged in 2 rows of 5, evenly spaced, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
needs.describe.weather.sunny,Nouns,Describing,,sunny,,object,none,v1_extended,false,stage_5plus,,false,,,,'Sunny' means the sun is out and bright. | A sunny day is warm with a clear blue sky. | You can say 'it's sunny — let's go outside!',universal,canonical,draft,"A {style} of a bright cheerful sun shining in a clear soft-blue sky, light beams radiating, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a bright yellow sun as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.cloudy,Nouns,Describing,,cloudy,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Cloudy' means the sky is full of gray clouds. | On a cloudy day, you can't see the sun much. | You might say 'it's cloudy today.'",universal,canonical,draft,"A {style} of fluffy white clouds covering most of a soft pale-blue sky, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a soft grey cloud as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.rainy,Nouns,Describing,,rainy,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Rainy' means it is raining outside. | On a rainy day, water falls and the ground gets wet. | You wear boots when it's rainy.",universal,canonical,draft,"A {style} of a friendly grey cloud with steady raindrops falling onto a small puddle below, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a grey cloud with blue rain drops falling as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.snowy,Nouns,Describing,,snowy,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Snowy' means snow is falling and covering the ground. | On a snowy day, everything turns white and cold. | You bundle up when it's snowy.",universal,canonical,draft,"A {style} of soft white snowflakes falling from a pale sky onto a thin blanket of snow, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a grey cloud with white snowflakes falling as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.windy,Nouns,Describing,,windy,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Windy' means the air is blowing strong. | On a windy day, leaves swirl and your hair blows. | It's a great day to fly a kite when it's windy.",universal,canonical,draft,"A {style} of leaves and a small kite tail flying sideways through the air, soft motion lines, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include curved wind-gust lines as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.warm,Nouns,Describing,,warm,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Warm' means a little hot, but nice and cozy. The opposite is cool. | A sweater, a hug, and a sunny day feel warm. | You can say 'I feel warm and cozy.'",universal,canonical,draft,"A {style} of {reference} in a t-shirt smiling under a gentle sun, comfortable warmth, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a few gentle red warmth lines as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
needs.describe.weather.cool,Nouns,Describing,,cool,,object,none,v1_extended,false,stage_5plus,,false,,,,"'Cool' means a little cold, but fresh and nice. The opposite is warm. | A breeze, the shade, and cool water feel cool. | You can say 'this is nice and cool.'",universal,canonical,draft,"A {style} of {reference} in a light jacket with a soft cool breeze, comfortable not cold, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. Include a few gentle blue chill lines as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
nouns.school.pencil,Nouns,School,,pencil,,object,none,v1_extended,false,stage_5plus,,false,,,,"A pencil is a thin wooden stick you write and draw with. | It has a pointy gray tip, and an eraser to fix mistakes. | Try it like this: 'I need a pencil.'",universal,canonical,draft,"A {style} of a single classic yellow pencil with a pink eraser, centered on a plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.paper,Nouns,School,,paper,,object,none,v1_extended,false,stage_5plus,,false,,,,"Paper is a thin white sheet you write, draw, and color on. | You can fold it, cut it, or hang your picture on the wall. | Try it like this: 'More paper, please.'",universal,canonical,draft,"A {style} of a single sheet of clean white paper, slightly tilted, on a plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.marker,Nouns,School,,marker,,object,none,v1_extended,false,stage_5plus,,false,,,,"A marker is a fat pen with bright, bold colors. | You pull off the cap and color — the lines come out thick. | Try it like this: 'I want the red marker.'",universal,canonical,draft,"A {style} of a single colorful marker with the cap on, centered, friendly look, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.scissors,Nouns,School,,scissors,,object,none,v1_extended,false,stage_5plus,,false,,,,Scissors are a tool with two blades that cut paper. | You put your fingers in the holes and open and close to snip. | Try it like this: 'Help me with the scissors.',universal,canonical,draft,"A {style} of a pair of child-safe scissors with rounded tips, plastic friendly handles, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.glue,Nouns,School,,glue,,object,none,v1_extended,false,stage_5plus,,false,,,,"Glue is sticky stuff that holds two things together. | You spread a little, press the pieces, and let it dry. | Try it like this: 'I need glue.'",universal,canonical,draft,"A {style} of a single classic white glue stick with a friendly twist cap, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.backpack,Nouns,School,,backpack,,object,none,v1_extended,false,stage_5plus,,false,,,,"A backpack is a bag you wear on your back. | It holds your books, lunch, and things you take to school. | Try it like this: 'Where's my backpack?'",universal,canonical,draft,"A {style} of a small cheerful child's backpack with two straps, simple cartoon style, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.desk,Nouns,School,,desk,,object,none,v1_extended,false,stage_5plus,,false,,,,A desk is a table where you sit to do your work. | It has a flat top to write on and a spot for your things. | Try it like this: 'I sit at my desk.',universal,canonical,draft,"A {style} of a small wooden classroom desk with a single chair attached, plain background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
nouns.school.classroom,Nouns,School,,classroom,,concept,none,v1_extended,false,stage_5plus,,false,,,,"A classroom is the room at school where your class learns. | It has desks, a board, books, and your teacher. | Try it like this: 'We go back to the classroom.'",universal,canonical,draft,"A {style} of a friendly bright classroom interior — desks, a chalkboard, a window with sun streaming in, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail.",,3-4y
nouns.school.recess,Nouns,School,,recess,,concept,none,v1_extended,false,stage_5plus,,false,,,,"Recess is the time at school when you get to go play. | You run, climb, and play with friends outside. | Try it like this: 'I love recess!'",universal,canonical,draft,"A {style} of a friendly playground scene at school recess — a slide, a swing, {reference} playing, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail.",,3-4y
nouns.school.lunch,Nouns,School,,lunch,,object,none,v1_extended,false,stage_5plus,,false,,,,Lunch is the meal you eat in the middle of the day. | You sit with friends and eat the food you brought or got. | Try it like this: 'It's time for lunch.',universal,canonical,draft,"A {style} of a child's lunchbox, open, showing a sandwich, an apple, and a juice box neatly arranged, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler.",,3-4y
verbs.actions.more.think,Verbs,Actions,,think,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you think, you use your brain to figure something out. | Ideas pop into your head when you think. | You think hard to solve a puzzle or make a choice.",universal,canonical,draft,"A {style} of {reference} caught mid-action: think. In the same posture as Rodan's ""Thinker"" statue. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. Include a thought bubble above the head as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
verbs.actions.more.know,Verbs,Actions,,know,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you know something, you have it in your memory. | It means you learned it and you are sure. | You can say 'I know!' when you have the answer.",universal,canonical,draft,"A {style} of {reference} caught mid-action: know. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. Include a glowing lightbulb in a thought bubble as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
verbs.actions.more.remember,Verbs,Actions,,remember,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you remember, you think of something from before. | It comes back into your mind. | You might remember a fun day or where you put a toy.",universal,canonical,draft,"A {style} of {reference} caught mid-action: remember. {reference} holds their chin deep in thought. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. Include a thought bubble with a small picture inside as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,18-30m
verbs.actions.more.see,Verbs,Actions,,see,,child_as_subject,none,v1_core,true,stage_5plus,,false,,,,"When you see, you look at something with your eyes. | Your eyes take in the colors and shapes around you. | You can say 'I see it!' when you spot something.",universal,canonical,draft,"A {style} of {reference} caught mid-action: see. {reference} holds up one hand to shade their eyes and focuses intently on something in the distance while pointing at it with the other hand. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.hear,Verbs,Actions,,hear,,child_as_subject,none,v1_core,true,stage_5plus,,false,,,,"When you hear, you take in a sound with your ears. | Sounds reach your ears, like music or a voice. | You hear a dog bark or someone call your name.",universal,canonical,draft,"A {style} of {reference} caught mid-action: hear. {reference} hears music and has his hand cupped round one ear to listen to the musical notes. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. Include sound waves traveling toward an ear as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
verbs.actions.more.listen,Verbs,Actions,,listen,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"'Listen' means to use your ears to hear carefully. | You get quiet and pay attention to the sound. | You listen to a story, to music, or when someone is talking.",universal,canonical,draft,"A {style} of {reference} caught mid-action: listen. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. Include sound waves traveling toward an ear as a clear, bold learning cue beside the main subject — draw the exact same symbol every time this word appears; it must not cover the caption.",,2-3y
verbs.actions.more.feel,Verbs,Actions,,feel,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you feel something, you sense it with your body or your heart. | You feel soft and hard with your hands, and happy or sad inside. | You can say 'I feel happy' or 'it feels soft.'",universal,canonical,draft,"A {style} of {reference} caught mid-action: feel. He feels something soft with one hand like a pillow and something brought with the other hand like tree bark. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.try,Verbs,Actions,,try,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you try, you give something your best effort. | You keep going even when it is a little hard. | You can say 'I'll try!' before something new.",universal,canonical,draft,"A {style} of {reference} caught mid-action: try. {reference} has recently fallen down and is standing back up. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.make,Verbs,Actions,,make,,child_as_subject,none,v1_core,true,stage_5plus,,false,,,,"When you make something, you put it together so it exists. | You use your hands and ideas to build or create it. | You can make a drawing, a tower, or a snack.",universal,canonical,draft,"A {style} of {reference} caught mid-action: make. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.do,Verbs,Actions,,do,,child_as_subject,none,v1_core,true,stage_5plus,,false,,,,"When you do something, you make it happen. | You take action and get it done. | You can say 'I did it!' when you finish.",universal,canonical,draft,"A {style} of {reference} caught mid-action: do. This should show a number of completed projects in the background from assembled block towers, to muffin tins full of muffins, to toys all laid out in a line. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.get,Verbs,Actions,,get,,child_as_subject,none,v1_core,true,stage_5plus,,false,,,,"When you get something, you go and bring it to you. | You reach for it or fetch it. | You can say 'I'll get it' to grab something.",universal,canonical,draft,"A {style} of {reference} caught mid-action: get. {reference} walks across a room to go and grab something from a shelf. In this case {reference} is going to go and grab a book. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.put,Verbs,Actions,,put,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you put something somewhere, you set it down there. | You move it and place it in a spot. | You put your toys in the bin and your cup on the table.",universal,canonical,draft,"A {style} of {reference} caught mid-action: put. {reference} dramatically places a toy back into a toy bin. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.take,Verbs,Actions,,take,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you take something, you pick it up and bring it with you. | You grab it and hold onto it. | You can take a toy or take a turn.",universal,canonical,draft,"A {style} of {reference} caught mid-action: take. {reference} is walking out a door with a backpack on, with back to the viewer {reference} reaches back to grab a water bottle from a small desk. The water bottle and hand grasping it is centered. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.find,Verbs,Actions,,find,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"'Find' means to look for something and discover where it is. | You search, peek, and hunt until you spot it. | You can say 'I found it!' or 'help me find it.'",universal,canonical,draft,"A {style} of {reference} caught mid-action: find. {reference} looks underneath a table and finds a precious toy, in this case a plushie in the shape of a yellow star. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.hold,Verbs,Actions,,hold,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you hold something, you keep it in your hands or arms. | You wrap your fingers or arms around it so it stays. | You can say 'I'll hold it' or 'hold my hand.'",universal,canonical,draft,"A {style} of {reference} caught mid-action: hold. {reference} is holding a large bundle of firewood. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,2-3y
verbs.actions.more.carry,Verbs,Actions,,carry,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you carry something, you hold it and move it. | You lift it in your arms or hands and walk. | You carry your backpack or carry a toy.",universal,canonical,draft,"A {style} of {reference} caught mid-action: carry. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.share,Verbs,Actions,,share,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you share, you let someone else have some too. | You give a part or take turns with it. | You share your snack or a toy with a friend.",universal,canonical,draft,"A {style} of {reference} caught mid-action: share. {reference} splits a chocolate chip cookie in half and shares one half with another child. Sharing is positive and fun. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. Two clear figures on a plain soft pastel background.",,18-30m
verbs.actions.more.say,Verbs,Actions,,say,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you say something, you use words out loud. | You make sounds and words with your mouth. | You can say 'hi' or say what you want.",universal,canonical,draft,"A {style} of {reference} caught mid-action: say. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background. There's a speech bubble from the child's mouth that says ""Words"".",,18-30m
verbs.actions.more.tell,Verbs,Actions,,tell,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you tell, you share words with someone. | You give them news or let them know something. | You can tell a grown-up if something is wrong.",universal,canonical,draft,"A {style} of {reference} caught mid-action: tell. {reference} relates a story to an adult, with expressive hands as they relate a story. There is a thought bubble above their heads of {reference} playing with two friends. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.ask,Verbs,Actions,,ask,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you ask, you say a question to find out something. | You use words to ask for help or to know more. | You can ask 'what is that?' or ask for a turn.",universal,canonical,draft,"A {style} of {reference} caught mid-action: ask. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.answer,Verbs,Actions,,answer,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you answer, you reply to a question. | You say back what someone asked you. | You answer 'yes' or 'no' when someone asks.",universal,canonical,draft,"A {style} of {reference} sitting at a desk raising his hand in a classroom to answer a question on a blackboard. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.talk,Verbs,Actions,,talk,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you talk, you use words with someone. | You take turns saying things back and forth. | You talk with your family and friends.",universal,canonical,draft,"A {style} of {reference} caught mid-action: talk. {reference} sits at a table with an adult and both have speech bubbles that say ""Talk"" coming from their mouths. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
verbs.actions.more.watch,Verbs,Actions,,watch,,child_as_subject,none,v1_extended,false,stage_5plus,,false,,,,"When you watch, you keep your eyes on something. | You look carefully as it moves or happens. | You watch a show or watch a bug crawl.",universal,canonical,draft,"A {style} of {reference} caught mid-action: watch. {reference} has a pair of binoculars and is in a forestry fire tower keeping vigil. The action is large, clear, and easy to read at a glance, with simple props only if the action needs them. One clear figure on a plain soft pastel background.",,18-30m
