id,column,category,subcategory,label,pronunciation,subject_mode,parent_photo_behavior,phase,core,growth_stage,meal_context,is_gestalt,gestalt_type,gestalt_meaning,gestalt_target_words,descriptive_clues,audience,authoring_kind,status,prompt_template,notes
needs.gestalts.i_want_that,Nouns,Social,Gestalts,I want that,I want that,concept,none,v1_extended,false,stage_5plus,,true,compositional,desire request,"i, want, that",'I want that' tells someone what you would like. | You point and say it to ask for something. | You can say 'I want that' to get your snack or toy.,universal,canonical,draft,"A {style} of a friendly young child reaching with one hand toward a small cheerful object on a high shelf, eager smile, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""I want that"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.i_need_help,Nouns,Social,Gestalts,I need help,I need help,concept,none,v1_extended,false,stage_5plus,,true,compositional,help request,"i, need, help",'I need help' invites someone to come do it together with you. | You say it when something is too hard for one pair of hands. | You can say 'I need help!' and someone will come.,universal,canonical,draft,"A {style} of a friendly young child reaching upward both hands, looking toward a larger helping hand coming down from above, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""I need help"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.more_please,Nouns,Social,Gestalts,more please,,concept,none,v1_extended,false,stage_5plus,,true,compositional,polite continuation,"more, please","'More please' asks politely for more. | You say it when you want another, with kind manners. | You can say 'more please' for more snack or play.",universal,canonical,draft,"A {style} of a friendly young child holding an empty cup forward with both hands, soft sparkle indicating please, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""more please"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.all_done_eat,Nouns,Social,Gestalts,all done eating,,concept,none,v1_extended,false,stage_5plus,,true,compositional,finished a meal,"all, done, eat",'All done eating' tells someone your meal is finished. | You say it when your tummy is full. | You can say 'all done!' to leave the table.,universal,canonical,draft,"A {style} of a friendly young child seated at a small table holding both hands up palms out next to a clean empty plate, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""all done eating"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.where_are_you,Nouns,Social,Gestalts,where are you,,concept,none,v1_extended,false,stage_5plus,,true,compositional,asking for location,"where, are, you",'Where are you?' asks where someone is. | You say it when you want to find a person who has gone out of sight. | You can call out 'where are you?' to find someone.,universal,canonical,draft,"A {style} of a friendly young child peeking around a doorway with both hands cupped to their mouth, calling out, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""where are you"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.whats_that,Nouns,Social,Gestalts,what's that,what's that,concept,none,v1_extended,false,stage_5plus,,true,compositional,asking to name,"what, is, that",'What's that?' asks about something you see. | You say it when you are curious about a thing. | You can point and say 'what's that?',universal,canonical,draft,"A {style} of a friendly young child pointing at a small cheerful object with one hand, the other hand on chin, curious look, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""what's that"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.i_love_you,Nouns,Social,Gestalts,I love you,I love you,concept,none,v1_extended,false,stage_5plus,,true,compositional,expressing love,"i, love, you",'I love you' tells someone how much you care. | You say it to the people closest to your heart. | You can say 'I love you' and snuggle close.,parent,canonical,draft,"A {style} of a friendly young child making a heart shape with both hands held in front of their chest, big smile, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""I love you"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Family-context phrase. Surface as a parent-authoring suggestion only — the tile itself is available everywhere, but teachers/therapists shouldn't be prompted to add it to their boards."
needs.gestalts.yes_please,Nouns,Social,Gestalts,yes please,,concept,none,v1_extended,false,stage_5plus,,true,compositional,polite acceptance,"yes, please","'Yes please' is a polite way to say yes. | You say it when you want something, with good manners. | You can say 'yes please!' when you would like something.",universal,canonical,draft,"A {style} of a friendly young child nodding with both hands together in a polite gesture, small heart above, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""yes please"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.no_thank_you,Nouns,Social,Gestalts,no thank you,,concept,none,v1_extended,false,stage_5plus,,true,compositional,polite refusal,"no, thank, you",'No thank you' is the kind way to pass on something. | You say it to turn an offer down with a gentle voice. | You can say 'no thank you' and the grown-up will understand.,universal,canonical,draft,"A {style} of a friendly young child gently shaking their head with one open hand raised politely, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""no thank you"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.excuse_me,Nouns,Social,Gestalts,excuse me,,concept,none,v1_extended,false,stage_5plus,,true,compositional,polite interruption,"excuse, me",You say 'excuse me' to get attention politely or to pass by. | It is a kind way to interrupt or move past. | You can say 'excuse me' to squeeze through.,universal,canonical,draft,"A {style} of a friendly young child with one hand gently raised, leaning forward politely to interrupt, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""excuse me"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.wait_a_minute,Nouns,Social,Gestalts,wait a minute,,concept,none,v1_extended,false,stage_5plus,,true,compositional,asking to pause,"wait, minute","'Wait a minute' asks someone to hold on a little. | You say it when you need a short moment. | You can say 'wait a minute, please!'",universal,canonical,draft,"A {style} of a friendly young child holding up one finger with a gentle ""one moment"" gesture, soft patient look, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""wait a minute"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.sorry_about_that,Nouns,Social,Gestalts,sorry about that,,concept,none,v1_extended,false,stage_5plus,,true,compositional,apology,"sorry, that",'Sorry about that' says you feel bad for a little mistake. | You say it when something goes wrong by accident. | You can say 'sorry about that' and help fix it.,universal,canonical,draft,"A {style} of a friendly young child with hand on chest, slightly bowed head, gentle apologetic smile, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""sorry about that"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.i_see_you,Nouns,Social,Gestalts,I see you,I see you,concept,none,v1_extended,false,stage_5plus,,true,compositional,connection greeting,"i, see, you",'I see you' tells someone you spotted them. | You say it in peekaboo or when you find them. | You can giggle and say 'I see you!',universal,canonical,draft,"A {style} of a friendly young child pointing at the viewer with a big delighted smile, eyes bright, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""I see you"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.time_to,Nouns,Social,Gestalts,time to,,concept,none,v1_extended,false,stage_5plus,,true,compositional,transitioning to an activity,"time, to","'Time to' means it is the moment to do something. | You say it before an activity, like 'time to eat.' | You can say 'time to play!' or 'time to go.'",universal,canonical,draft,"A {style} of a friendly young child standing beside a soft clock with a forward arrow toward an activity scene, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""time to"", spelled exactly, in a simple friendly rounded font; no other text or logos.",Often paired with a specific activity tile.
needs.gestalts.happy_birthday,Nouns,Social,Gestalts,happy birthday,,concept,none,v1_extended,false,stage_5plus,,true,compositional,birthday greeting,"happy, birthday",'Happy birthday' is what you say on someone's special day. | You say it to celebrate the day they were born. | You can sing 'happy birthday' over the cake.,universal,canonical,draft,"A {style} of a friendly young child standing beside a small birthday cake with candles, party hat on, big smile, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""happy birthday"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.gestalts.i_miss_you,Nouns,Social,Gestalts,I miss you,I miss you,concept,none,v1_extended,false,stage_5plus,,true,compositional,expressing missing someone,"i, miss, you",'I miss you' tells someone you wish they were here. | You say it when you are apart from someone you love. | You can say 'I miss you' on the phone.,parent,canonical,draft,"A {style} of a friendly young child holding a small photo of a family member close to their chest with both hands, soft warm expression, one clear friendly figure centered on a plain soft pastel background; soft even lighting, bright cheerful colors, the meaning obvious at a glance to a toddler; minimal extra detail. At the bottom, include a clean caption reading ""I miss you"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Family-context phrase. Same audience treatment as ""I love you""."
needs.abc.a,Nouns,Learning,Letters,A,,object,none,v1_extended,false,stage_5plus,,false,,,,A is a letter in the alphabet. | It makes the 'ah or ay' sound. | You can find A in words like 'apple' and 'ant'.,universal,canonical,draft,"A {style} of a single bright red apple beside a friendly capital A shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""A"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.b,Nouns,Learning,Letters,B,,object,none,v1_extended,false,stage_5plus,,false,,,,B is a letter in the alphabet. | It makes the 'buh' sound. | You can find B in words like 'ball' and 'bear'.,universal,canonical,draft,"A {style} of a single cheerful ball beside a friendly capital B shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""B"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.c,Nouns,Learning,Letters,C,,object,none,v1_extended,false,stage_5plus,,false,,,,C is a letter in the alphabet. | It makes the 'kuh' sound. | You can find C in words like 'cat' and 'cup'.,universal,canonical,draft,"A {style} of a single fluffy cat beside a friendly capital C shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""C"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.d,Nouns,Learning,Letters,D,,object,none,v1_extended,false,stage_5plus,,false,,,,D is a letter in the alphabet. | It makes the 'duh' sound. | You can find D in words like 'dog' and 'duck'.,universal,canonical,draft,"A {style} of a friendly dog beside a friendly capital D shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""D"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.e,Nouns,Learning,Letters,E,,object,none,v1_extended,false,stage_5plus,,false,,,,E is a letter in the alphabet. | It makes the 'eh or ee' sound. | You can find E in words like 'egg' and 'elephant'.,universal,canonical,draft,"A {style} of a single cooked egg beside a friendly capital E shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""E"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.f,Nouns,Learning,Letters,F,,object,none,v1_extended,false,stage_5plus,,false,,,,F is a letter in the alphabet. | It makes the 'fff' sound. | You can find F in words like 'fish' and 'fox'.,universal,canonical,draft,"A {style} of a single colorful fish beside a friendly capital F shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""F"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.g,Nouns,Learning,Letters,G,,object,none,v1_extended,false,stage_5plus,,false,,,,G is a letter in the alphabet. | It makes the 'guh' sound. | You can find G in words like 'goat' and 'goose'.,universal,canonical,draft,"A {style} of a small bunch of green grapes beside a friendly capital G shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""G"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.h,Nouns,Learning,Letters,H,,object,none,v1_extended,false,stage_5plus,,false,,,,H is a letter in the alphabet. | It makes the 'huh' sound. | You can find H in words like 'hat' and 'hand'.,universal,canonical,draft,"A {style} of a friendly little house beside a friendly capital H shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""H"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.i,Nouns,Learning,Letters,I,,object,none,v1_extended,false,stage_5plus,,false,,,,I is a letter in the alphabet. | It makes the 'ih or eye' sound. | You can find I in words like 'igloo' and 'ice'.,universal,canonical,draft,"A {style} of a small block of ice with a sparkle beside a friendly capital I shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""I"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.j,Nouns,Learning,Letters,J,,object,none,v1_extended,false,stage_5plus,,false,,,,J is a letter in the alphabet. | It makes the 'juh' sound. | You can find J in words like 'jam' and 'jump'.,universal,canonical,draft,"A {style} of a single jar of jam beside a friendly capital J shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""J"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.k,Nouns,Learning,Letters,K,,object,none,v1_extended,false,stage_5plus,,false,,,,K is a letter in the alphabet. | It makes the 'kuh' sound. | You can find K in words like 'kite' and 'key'.,universal,canonical,draft,"A {style} of a single bright kite beside a friendly capital K shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""K"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.l,Nouns,Learning,Letters,L,,object,none,v1_extended,false,stage_5plus,,false,,,,L is a letter in the alphabet. | It makes the 'lll' sound. | You can find L in words like 'lion' and 'leaf'.,universal,canonical,draft,"A {style} of a single bright yellow lemon beside a friendly capital L shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""L"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.m,Nouns,Learning,Letters,M,,object,none,v1_extended,false,stage_5plus,,false,,,,M is a letter in the alphabet. | It makes the 'mmm' sound. | You can find M in words like 'mom' and 'moon'.,universal,canonical,draft,"A {style} of a single full moon with a friendly face beside a friendly capital M shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""M"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.n,Nouns,Learning,Letters,N,,object,none,v1_extended,false,stage_5plus,,false,,,,N is a letter in the alphabet. | It makes the 'nnn' sound. | You can find N in words like 'nose' and 'net'.,universal,canonical,draft,"A {style} of a single soft bird nest beside a friendly capital N shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""N"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.o,Nouns,Learning,Letters,O,,object,none,v1_extended,false,stage_5plus,,false,,,,O is a letter in the alphabet. | It makes the 'ah or oh' sound. | You can find O in words like 'octopus' and 'orange'.,universal,canonical,draft,"A {style} of a single bright orange beside a friendly capital O shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""O"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.p,Nouns,Learning,Letters,P,,object,none,v1_extended,false,stage_5plus,,false,,,,P is a letter in the alphabet. | It makes the 'puh' sound. | You can find P in words like 'pig' and 'pen'.,universal,canonical,draft,"A {style} of a single piece of pizza beside a friendly capital P shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""P"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.q,Nouns,Learning,Letters,Q,,object,none,v1_extended,false,stage_5plus,,false,,,,Q is a letter in the alphabet. | It makes the 'kwuh' sound. | You can find Q in words like 'queen' and 'quack'.,universal,canonical,draft,"A {style} of a soft cozy quilt folded beside a friendly capital Q shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""Q"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.r,Nouns,Learning,Letters,R,,object,none,v1_extended,false,stage_5plus,,false,,,,R is a letter in the alphabet. | It makes the 'rrr' sound. | You can find R in words like 'rabbit' and 'red'.,universal,canonical,draft,"A {style} of a friendly little rabbit beside a friendly capital R shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""R"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.s,Nouns,Learning,Letters,S,,object,none,v1_extended,false,stage_5plus,,false,,,,S is a letter in the alphabet. | It makes the 'sss' sound. | You can find S in words like 'sun' and 'snake'.,universal,canonical,draft,"A {style} of a single bright yellow sun beside a friendly capital S shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""S"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.t,Nouns,Learning,Letters,T,,object,none,v1_extended,false,stage_5plus,,false,,,,T is a letter in the alphabet. | It makes the 'tuh' sound. | You can find T in words like 'top' and 'toe'.,universal,canonical,draft,"A {style} of a single leafy tree beside a friendly capital T shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""T"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.u,Nouns,Learning,Letters,U,,object,none,v1_extended,false,stage_5plus,,false,,,,U is a letter in the alphabet. | It makes the 'uh or you' sound. | You can find U in words like 'umbrella' and 'up'.,universal,canonical,draft,"A {style} of an open umbrella beside a friendly capital U shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""U"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.v,Nouns,Learning,Letters,V,,object,none,v1_extended,false,stage_5plus,,false,,,,V is a letter in the alphabet. | It makes the 'vvv' sound. | You can find V in words like 'van' and 'violin'.,universal,canonical,draft,"A {style} of a small bright violet flower beside a friendly capital V shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""V"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.w,Nouns,Learning,Letters,W,,object,none,v1_extended,false,stage_5plus,,false,,,,W is a letter in the alphabet. | It makes the 'wuh' sound. | You can find W in words like 'water' and 'wave'.,universal,canonical,draft,"A {style} of a single sparkling drop of water beside a friendly capital W shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""W"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.x,Nouns,Learning,Letters,X,,object,none,v1_extended,false,stage_5plus,,false,,,,X is a letter in the alphabet. | It makes the 'ks' sound. | You can find X in words like 'fox' and 'box'.,universal,canonical,draft,"A {style} of a small xylophone with a mallet beside a friendly capital X shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""X"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.y,Nouns,Learning,Letters,Y,,object,none,v1_extended,false,stage_5plus,,false,,,,Y is a letter in the alphabet. | It makes the 'yuh' sound. | You can find Y in words like 'yes' and 'yellow'.,universal,canonical,draft,"A {style} of a small ball of yellow yarn beside a friendly capital Y shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""Y"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.abc.z,Nouns,Learning,Letters,Z,,object,none,v1_extended,false,stage_5plus,,false,,,,Z is a letter in the alphabet. | It makes the 'zzz' sound. | You can find Z in words like 'zebra' and 'zoo'.,universal,canonical,draft,"A {style} of a friendly cartoon zebra beside a friendly capital Z shape, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""Z"", spelled exactly, in a simple friendly rounded font; no other text or logos.","Personalize candidate: swap to ""A is for Aiden"" using the child's name + a personal photo."
needs.numbers.n_11,Nouns,Learning,Numbers,11,,object,none,v1_extended,false,stage_5plus,,false,,,,Eleven is the number 11. | It comes after ten and before twelve. | Eleven is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 11 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""11"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_12,Nouns,Learning,Numbers,12,,object,none,v1_extended,false,stage_5plus,,false,,,,Twelve is the number 12. | It comes after eleven and before thirteen. | Twelve is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 12 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""12"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_13,Nouns,Learning,Numbers,13,,object,none,v1_extended,false,stage_5plus,,false,,,,Thirteen is the number 13. | It comes after twelve and before fourteen. | Thirteen is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 13 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""13"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_14,Nouns,Learning,Numbers,14,,object,none,v1_extended,false,stage_5plus,,false,,,,Fourteen is the number 14. | It comes after thirteen and before fifteen. | Fourteen is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 14 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""14"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_15,Nouns,Learning,Numbers,15,,object,none,v1_extended,false,stage_5plus,,false,,,,Fifteen is the number 15. | It comes after fourteen and before sixteen. | Fifteen is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 15 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""15"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_16,Nouns,Learning,Numbers,16,,object,none,v1_extended,false,stage_5plus,,false,,,,Sixteen is the number 16. | It comes after fifteen and before seventeen. | Sixteen is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 16 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""16"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
needs.numbers.n_17,Nouns,Learning,Numbers,17,,object,none,v1_extended,false,stage_5plus,,false,,,,Seventeen is the number 17. | It comes after sixteen and before eighteen. | Seventeen is a bigger number — you reach it when you count a lot.,universal,canonical,draft,"A {style} of 17 small cheerful colorful stars arranged in a tidy grid, equal spacing, plain pastel background, a single clear subject centered and filling most of the frame on a plain soft pastel background; soft even lighting, bright cheerful colors, simple and uncluttered, instantly recognizable to a toddler. At the bottom, include a clean caption reading ""17"", spelled exactly, in a simple friendly rounded font; no other text or logos.",
